Name,Station,Code
2017-08-17 09.42.44_10709.AVI,TCT05,nothing
2017-07-07 18.52.12_10710.AVI,TCT05,ocelot
2017-06-03 22.04.54_10711.AVI,TCT05,opossum_common
2017-06-05 22.51.22_10712.AVI,TCT05,opossum_common
2017-06-18 22.29.16_10713.AVI,TCT05,opossum_common
2017-07-02 01.51.24_10714.AVI,TCT05,opossum_common
2017-07-05 20.51.44_10715.AVI,TCT05,opossum_common
2017-05-20 02.48.52_10716.AVI,TCT05,paca
2017-06-13 20.39.34_10717.AVI,TCT05,paca
2017-06-14 23.43.50_10718.AVI,TCT05,paca
2017-06-15 19.54.04_10719.AVI,TCT05,paca
2017-06-16 20.18.12_10720.AVI,TCT05,paca
2017-06-17 20.33.56_10721.AVI,TCT05,paca
2017-06-17 23.57.24_10722.AVI,TCT05,paca
2017-06-18 20.53.52_10723.AVI,TCT05,paca
2017-06-19 22.10.42_10724.AVI,TCT05,paca
2017-06-21 21.44.40_10725.AVI,TCT05,paca
2017-06-24 19.41.34_10726.AVI,TCT05,paca
2017-06-25 23.54.14_10727.AVI,TCT05,paca
2017-06-26 00.28.28_10728.AVI,TCT05,paca
2017-06-29 01.17.38_10729.AVI,TCT05,paca
2017-07-01 00.39.06_10730.AVI,TCT05,paca
2017-07-03 00.57.20_10731.AVI,TCT05,paca
2017-07-03 01.45.14_10732.AVI,TCT05,paca
2017-07-18 23.22.10_10733.AVI,TCT05,paca
2017-08-01 00.46.42_10734.AVI,TCT05,paca
2017-08-03 02.36.38_10735.AVI,TCT05,paca
2017-08-09 19.11.20_10736.AVI,TCT05,paca
2017-08-09 20.21.22_10737.AVI,TCT05,paca
2017-08-17 01.13.08_10738.AVI,TCT05,paca
2017-05-18 16.17.06_10739.AVI,TCT05,people
2017-05-18 16.19.20_10740.AVI,TCT05,people
2017-05-18 16.24.10_10741.AVI,TCT05,people
2017-05-20 09.05.46_10742.AVI,TCT05,people
2017-05-26 15.05.02_10743.AVI,TCT05,people
2017-05-29 15.42.00_10744.AVI,TCT05,people
2017-05-30 08.36.04_10745.AVI,TCT05,people
2017-05-30 16.30.14_10746.AVI,TCT05,people
2017-06-01 10.35.36_10747.AVI,TCT05,people
2017-06-02 09.08.08_10748.AVI,TCT05,people
2017-06-04 08.07.36_10749.AVI,TCT05,people
2017-06-04 08.09.12_10750.AVI,TCT05,people
2017-06-04 08.12.16_10751.AVI,TCT05,people
2017-06-04 10.41.54_10752.AVI,TCT05,people
2017-06-06 07.23.06_10753.AVI,TCT05,people
2017-06-10 09.13.44_10754.AVI,TCT05,people
2017-06-10 09.29.06_10755.AVI,TCT05,people
2017-06-12 07.36.56_10756.AVI,TCT05,people
2017-06-13 16.11.10_10757.AVI,TCT05,people
2017-06-15 12.23.06_10758.AVI,TCT05,people
2017-06-16 08.46.56_10759.AVI,TCT05,people
2017-06-16 16.26.46_10760.AVI,TCT05,people
2017-06-16 16.27.30_10761.AVI,TCT05,people
2017-06-17 07.57.08_10762.AVI,TCT05,people
2017-06-18 09.11.46_10763.AVI,TCT05,people
2017-06-18 10.58.46_10764.AVI,TCT05,people
2017-06-19 10.28.40_10765.AVI,TCT05,people
2017-06-22 14.24.14_10766.AVI,TCT05,people
2017-06-22 14.25.00_10767.AVI,TCT05,people
2017-06-25 15.11.08_10768.AVI,TCT05,people
2017-06-27 09.53.16_10769.AVI,TCT05,people
2017-06-27 13.41.18_10770.AVI,TCT05,people
2017-06-28 06.29.28_10771.AVI,TCT05,people
2017-06-29 14.48.02_10772.AVI,TCT05,people
2017-07-01 15.37.06_10773.AVI,TCT05,people
2017-07-03 09.46.56_10774.AVI,TCT05,people
2017-07-03 16.09.58_10775.AVI,TCT05,people
2017-07-06 15.10.18_10776.AVI,TCT05,people
2017-07-10 15.13.58_10782.AVI,TCT05,people
2017-07-10 15.15.02_10783.AVI,TCT05,people
2017-07-10 15.15.46_10784.AVI,TCT05,people
2017-07-10 15.16.28_10785.AVI,TCT05,people
2017-07-10 15.17.12_10786.AVI,TCT05,people
2017-07-10 15.21.46_10777.AVI,TCT05,people
2017-07-10 15.22.38_10778.AVI,TCT05,people
2017-07-10 15.23.20_10779.AVI,TCT05,people
2017-07-10 15.24.06_10780.AVI,TCT05,people
2017-07-10 15.24.52_10781.AVI,TCT05,people
2017-07-13 14.46.26_10787.AVI,TCT05,people
2017-07-16 14.55.46_10788.AVI,TCT05,people
2017-07-21 09.46.16_10789.AVI,TCT05,people
2017-07-21 09.48.20_10790.AVI,TCT05,people
2017-07-22 15.38.46_10791.AVI,TCT05,people
2017-07-24 21.14.32_10792.AVI,TCT05,people
2017-07-24 21.15.42_10793.AVI,TCT05,people
2017-08-01 10.09.36_10794.AVI,TCT05,people
2017-08-09 11.34.22_10795.AVI,TCT05,people
2017-08-10 10.31.50_10796.AVI,TCT05,people
2017-08-13 08.34.48_10797.AVI,TCT05,people
2017-08-13 11.16.38_10798.AVI,TCT05,people
2017-08-14 08.30.10_10799.AVI,TCT05,people
2017-08-14 15.32.12_10800.AVI,TCT05,people
2017-08-15 09.55.38_10801.AVI,TCT05,people
2017-05-28 23.00.16_10802.AVI,TCT05,puma
2017-06-04 22.11.00_10803.AVI,TCT05,puma
2017-06-13 20.26.00_10804.AVI,TCT05,puma
2017-06-17 00.27.24_10805.AVI,TCT05,puma
2017-06-21 15.51.18_10806.AVI,TCT05,puma
2017-06-26 06.37.08_10807.AVI,TCT05,puma
2017-06-26 23.08.26_10808.AVI,TCT05,puma
2017-06-28 22.15.06_10809.AVI,TCT05,puma
2017-05-30 05.31.42_10810.AVI,TCT05,squirrel_uid
2017-05-19 06.49.42_10811.AVI,TCT05,tamandua
2017-06-24 05.03.06_10812.AVI,TCT05,tamandua
2017-06-12 10.10.52_10813.AVI,TCT05,tayra
2017-08-11 13.03.20_10814.AVI,TCT05,tayra
2017-07-02 06.03.12_10815.AVI,TCT05,tinamou_great
2017-07-06 05.33.02_10816.AVI,TCT05,tinamou_great
2017-07-14 06.30.42_10817.AVI,TCT05,tinamou_great
2017-07-26 07.13.58_10818.AVI,TCT05,tinamou_great
2017-06-03 05.51.40_10990.AVI,TCT06,agouti
2017-06-05 05.06.12_10991.AVI,TCT06,agouti
2017-06-06 06.42.56_10992.AVI,TCT06,agouti
2017-06-07 10.14.10_10993.AVI,TCT06,agouti
2017-06-07 11.30.58_10994.AVI,TCT06,agouti
2017-06-08 05.32.00_10995.AVI,TCT06,agouti
2017-06-08 11.35.08_10996.AVI,TCT06,agouti
2017-06-10 07.37.38_10997.AVI,TCT06,agouti
2017-06-10 08.45.54_10998.AVI,TCT06,agouti
2017-06-10 09.37.28_10999.AVI,TCT06,agouti
2017-06-10 09.38.20_11000.AVI,TCT06,agouti
2017-06-11 08.39.10_11001.AVI,TCT06,agouti
2017-06-22 13.57.02_11002.AVI,TCT06,agouti
2017-06-23 16.14.12_11003.AVI,TCT06,agouti
2017-07-05 04.10.44_11004.AVI,TCT06,agouti
2017-07-05 06.53.14_11005.AVI,TCT06,agouti
2017-07-07 08.53.38_11006.AVI,TCT06,agouti
2017-07-08 06.44.34_11007.AVI,TCT06,agouti
2017-07-10 15.34.52_11008.AVI,TCT06,agouti
2017-07-10 15.57.16_11009.AVI,TCT06,agouti
2017-07-11 13.30.54_11010.AVI,TCT06,agouti
2017-07-12 10.06.20_11011.AVI,TCT06,agouti
2017-07-15 05.19.36_11012.AVI,TCT06,agouti
2017-07-15 06.05.48_11013.AVI,TCT06,agouti
2017-07-15 06.10.30_11014.AVI,TCT06,agouti
2017-07-15 11.27.16_11015.AVI,TCT06,agouti
2017-07-15 15.25.20_11016.AVI,TCT06,agouti
2017-07-18 05.57.12_11017.AVI,TCT06,agouti
2017-07-18 13.26.02_11018.AVI,TCT06,agouti
2017-07-19 05.09.20_11019.AVI,TCT06,agouti
2017-07-19 08.04.34_11020.AVI,TCT06,agouti
2017-07-20 06.35.08_11021.AVI,TCT06,agouti
2017-07-21 16.27.10_11022.AVI,TCT06,agouti
2017-07-21 16.44.38_11023.AVI,TCT06,agouti
2017-07-24 05.31.00_11024.AVI,TCT06,agouti
2017-07-24 06.46.42_11025.AVI,TCT06,agouti
2017-07-24 07.18.30_11026.AVI,TCT06,agouti
2017-07-25 14.49.58_11027.AVI,TCT06,agouti
2017-07-26 09.03.00_11028.AVI,TCT06,agouti
2017-07-26 09.41.56_11029.AVI,TCT06,agouti
2017-07-26 13.45.22_11030.AVI,TCT06,agouti
2017-07-27 06.33.46_11031.AVI,TCT06,agouti
2017-07-27 06.43.06_11032.AVI,TCT06,agouti
2017-07-28 05.16.00_11033.AVI,TCT06,agouti
2017-07-28 05.46.38_11034.AVI,TCT06,agouti
2017-07-28 06.44.40_11035.AVI,TCT06,agouti
2017-07-28 07.19.50_11036.AVI,TCT06,agouti
2017-07-29 13.15.58_11037.AVI,TCT06,agouti
2017-07-29 17.39.36_11038.AVI,TCT06,agouti
2017-07-30 07.07.54_11039.AVI,TCT06,agouti
2017-07-30 07.10.46_11040.AVI,TCT06,agouti
2017-07-30 07.25.26_11041.AVI,TCT06,agouti
2017-07-31 05.50.28_11042.AVI,TCT06,agouti
2017-07-31 06.34.04_11043.AVI,TCT06,agouti
2017-07-31 13.41.54_11044.AVI,TCT06,agouti
2017-07-31 14.03.38_11045.AVI,TCT06,agouti
2017-08-01 05.15.58_11046.AVI,TCT06,agouti
2017-08-01 07.12.06_11047.AVI,TCT06,agouti
2017-08-04 08.52.16_11048.AVI,TCT06,agouti
2017-08-04 14.51.26_11049.AVI,TCT06,agouti
2017-08-06 06.32.04_11050.AVI,TCT06,agouti
2017-08-07 07.16.50_11051.AVI,TCT06,agouti
2017-08-07 07.23.20_11052.AVI,TCT06,agouti
2017-08-07 13.48.34_11053.AVI,TCT06,agouti
2017-08-08 09.10.52_11054.AVI,TCT06,agouti
2017-08-09 12.54.50_11055.AVI,TCT06,agouti
2017-08-13 17.40.20_11056.AVI,TCT06,agouti
2017-08-14 11.35.40_11057.AVI,TCT06,agouti
2017-08-15 06.17.58_11058.AVI,TCT06,agouti
2017-08-15 07.53.52_11059.AVI,TCT06,agouti
2017-08-16 10.55.36_11060.AVI,TCT06,agouti
2017-08-16 17.45.42_11061.AVI,TCT06,agouti
2017-08-17 06.51.54_11062.AVI,TCT06,agouti
2017-06-07 13.47.32_10819.AVI,TCT06,bird_small_uid
2017-06-09 16.00.08_10820.AVI,TCT06,bird_small_uid
2017-06-20 07.12.48_10821.AVI,TCT06,bird_small_uid
2017-07-12 16.18.20_10822.AVI,TCT06,bird_small_uid
2017-07-20 07.19.00_10823.AVI,TCT06,bird_small_uid
2017-08-15 07.21.48_10824.AVI,TCT06,bird_small_uid
2017-06-10 15.19.24_10825.AVI,TCT06,coati
2017-07-25 14.34.26_10826.AVI,TCT06,coati
2017-07-25 14.35.18_10827.AVI,TCT06,coati
2017-07-17 12.06.44_10828.AVI,TCT06,curassow_great
2017-07-18 08.00.48_10829.AVI,TCT06,curassow_great
2017-07-18 08.06.28_10830.AVI,TCT06,curassow_great
2017-07-19 15.58.18_10831.AVI,TCT06,curassow_great
2017-07-19 15.59.14_10832.AVI,TCT06,curassow_great
2017-07-19 16.57.44_10833.AVI,TCT06,curassow_great
2017-07-21 16.27.10_10834.AVI,TCT06,curassow_great
2017-07-31 05.34.08_10835.AVI,TCT06,curassow_great
2017-08-03 07.04.08_10836.AVI,TCT06,curassow_great
2017-08-04 16.34.48_10837.AVI,TCT06,curassow_great
2017-08-06 17.25.04_10838.AVI,TCT06,curassow_great
2017-08-09 08.16.26_10839.AVI,TCT06,curassow_great
2017-06-22 13.16.36_10840.AVI,TCT06,lizard_uid
2017-06-08 20.00.38_10841.AVI,TCT06,mammal_small_uid
2017-07-22 21.13.24_10842.AVI,TCT06,mammal_small_uid
2017-07-24 22.08.02_10843.AVI,TCT06,mammal_small_uid
2017-07-26 19.57.14_10844.AVI,TCT06,mammal_small_uid
2017-07-28 18.44.06_10845.AVI,TCT06,mammal_small_uid
2017-07-31 21.33.18_10846.AVI,TCT06,mammal_small_uid
2017-07-31 21.59.28_10847.AVI,TCT06,mammal_small_uid
2017-07-31 22.12.30_10848.AVI,TCT06,mammal_small_uid
2017-08-03 19.55.48_10849.AVI,TCT06,mammal_small_uid
2017-08-04 20.21.56_10850.AVI,TCT06,mammal_small_uid
2017-06-04 05.10.46_10851.AVI,TCT06,nothing
2017-06-07 11.31.52_10852.AVI,TCT06,nothing
2017-06-07 12.55.22_10853.AVI,TCT06,nothing
2017-06-08 20.45.28_10854.AVI,TCT06,nothing
2017-06-09 22.06.08_10855.AVI,TCT06,nothing
2017-06-09 22.22.10_10856.AVI,TCT06,nothing
2017-06-09 22.46.10_10857.AVI,TCT06,nothing
2017-06-10 06.43.58_10858.AVI,TCT06,nothing
2017-06-10 07.42.56_10859.AVI,TCT06,nothing
2017-06-12 05.28.14_10860.AVI,TCT06,nothing
2017-06-13 23.32.14_10861.AVI,TCT06,nothing
2017-06-15 14.22.06_10862.AVI,TCT06,nothing
2017-06-15 14.25.40_10863.AVI,TCT06,nothing
2017-06-15 20.29.12_10864.AVI,TCT06,nothing
2017-06-16 11.14.04_10865.AVI,TCT06,nothing
2017-06-16 12.15.10_10866.AVI,TCT06,nothing
2017-06-16 12.28.42_10867.AVI,TCT06,nothing
2017-06-16 12.40.42_10868.AVI,TCT06,nothing
2017-06-16 12.44.16_10869.AVI,TCT06,nothing
2017-06-16 12.45.40_10870.AVI,TCT06,nothing
2017-06-17 04.17.10_10871.AVI,TCT06,nothing
2017-06-17 05.08.16_10872.AVI,TCT06,nothing
2017-06-17 20.20.52_10873.AVI,TCT06,nothing
2017-06-18 19.00.04_10874.AVI,TCT06,nothing
2017-06-19 08.30.18_10875.AVI,TCT06,nothing
2017-06-22 16.16.22_10876.AVI,TCT06,nothing
2017-06-23 16.30.50_10877.AVI,TCT06,nothing
2017-06-24 06.00.46_10878.AVI,TCT06,nothing
2017-06-24 18.48.16_10879.AVI,TCT06,nothing
2017-06-24 19.37.38_10880.AVI,TCT06,nothing
2017-06-24 19.51.50_10881.AVI,TCT06,nothing
2017-06-24 20.07.58_10882.AVI,TCT06,nothing
2017-07-02 12.50.48_10883.AVI,TCT06,nothing
2017-07-02 16.27.44_10884.AVI,TCT06,nothing
2017-07-04 11.53.16_10885.AVI,TCT06,nothing
2017-07-04 11.55.52_10886.AVI,TCT06,nothing
2017-07-04 14.00.04_10887.AVI,TCT06,nothing
2017-07-04 14.15.10_10888.AVI,TCT06,nothing
2017-07-06 06.01.36_10889.AVI,TCT06,nothing
2017-07-07 08.52.48_10890.AVI,TCT06,nothing
2017-07-09 16.00.06_10891.AVI,TCT06,nothing
2017-07-09 18.36.04_10892.AVI,TCT06,nothing
2017-07-12 10.05.22_10893.AVI,TCT06,nothing
2017-07-13 15.06.10_10894.AVI,TCT06,nothing
2017-07-13 15.26.22_10895.AVI,TCT06,nothing
2017-07-13 17.07.38_10896.AVI,TCT06,nothing
2017-07-13 17.14.16_10897.AVI,TCT06,nothing
2017-07-15 06.12.06_10898.AVI,TCT06,nothing
2017-07-15 10.40.58_10899.AVI,TCT06,nothing
2017-07-19 14.20.02_10900.AVI,TCT06,nothing
2017-07-19 20.39.30_10901.AVI,TCT06,nothing
2017-07-20 06.40.14_10902.AVI,TCT06,nothing
2017-07-22 01.12.30_10903.AVI,TCT06,nothing
2017-07-22 06.23.14_10904.AVI,TCT06,nothing
2017-07-22 21.46.00_10905.AVI,TCT06,nothing
2017-07-23 10.35.04_10906.AVI,TCT06,nothing
2017-07-24 05.09.18_10907.AVI,TCT06,nothing
2017-07-24 05.43.26_10908.AVI,TCT06,nothing
2017-07-24 05.46.06_10909.AVI,TCT06,nothing
2017-07-25 07.32.34_10910.AVI,TCT06,nothing
2017-07-28 05.41.52_10911.AVI,TCT06,nothing
2017-07-28 09.13.38_10912.AVI,TCT06,nothing
2017-07-28 19.17.22_10913.AVI,TCT06,nothing
2017-07-28 19.24.44_10914.AVI,TCT06,nothing
2017-07-29 05.17.24_10915.AVI,TCT06,nothing
2017-07-29 06.59.24_10916.AVI,TCT06,nothing
2017-07-30 07.13.10_10917.AVI,TCT06,nothing
2017-07-30 11.39.28_10918.AVI,TCT06,nothing
2017-07-30 13.19.14_10919.AVI,TCT06,nothing
2017-07-31 21.34.34_10920.AVI,TCT06,nothing
2017-07-31 21.43.52_10921.AVI,TCT06,nothing
2017-07-31 21.53.50_10922.AVI,TCT06,nothing
2017-07-31 22.24.36_10923.AVI,TCT06,nothing
2017-08-01 06.08.52_10924.AVI,TCT06,nothing
2017-08-01 17.09.04_10925.AVI,TCT06,nothing
2017-08-01 17.25.06_10926.AVI,TCT06,nothing
2017-08-02 05.08.22_10927.AVI,TCT06,nothing
2017-08-02 07.21.04_10928.AVI,TCT06,nothing
2017-08-02 22.23.06_10929.AVI,TCT06,nothing
2017-08-03 05.47.20_10930.AVI,TCT06,nothing
2017-08-03 07.27.14_10931.AVI,TCT06,nothing
2017-08-03 14.25.08_10932.AVI,TCT06,nothing
2017-08-03 15.34.52_10933.AVI,TCT06,nothing
2017-08-04 17.56.52_10934.AVI,TCT06,nothing
2017-08-04 21.01.42_10935.AVI,TCT06,nothing
2017-08-04 21.02.52_10936.AVI,TCT06,nothing
2017-08-04 21.06.14_10937.AVI,TCT06,nothing
2017-08-05 11.03.02_10938.AVI,TCT06,nothing
2017-08-06 06.01.06_10939.AVI,TCT06,nothing
2017-08-06 07.38.00_10940.AVI,TCT06,nothing
2017-08-06 14.36.40_10941.AVI,TCT06,nothing
2017-08-06 17.19.24_10942.AVI,TCT06,nothing
2017-08-06 17.39.58_10943.AVI,TCT06,nothing
2017-08-07 09.31.54_10944.AVI,TCT06,nothing
2017-08-07 12.58.00_10945.AVI,TCT06,nothing
2017-08-07 13.44.14_10946.AVI,TCT06,nothing
2017-08-07 15.40.18_10947.AVI,TCT06,nothing
2017-08-07 15.48.52_10948.AVI,TCT06,nothing
2017-08-07 20.48.58_10949.AVI,TCT06,nothing
2017-08-07 21.14.36_10950.AVI,TCT06,nothing
2017-08-07 21.20.02_10951.AVI,TCT06,nothing
2017-08-07 22.03.22_10952.AVI,TCT06,nothing
2017-08-07 22.04.26_10953.AVI,TCT06,nothing
2017-08-07 22.07.24_10954.AVI,TCT06,nothing
2017-08-08 05.13.10_10955.AVI,TCT06,nothing
2017-08-08 05.39.34_10956.AVI,TCT06,nothing
2017-08-08 08.37.54_10957.AVI,TCT06,nothing
2017-08-11 17.12.26_10958.AVI,TCT06,nothing
2017-08-13 06.53.36_10959.AVI,TCT06,nothing
2017-08-13 07.14.30_10960.AVI,TCT06,nothing
2017-08-13 15.21.52_10961.AVI,TCT06,nothing
2017-08-13 17.26.34_10962.AVI,TCT06,nothing
2017-08-15 05.49.50_10963.AVI,TCT06,nothing
2017-08-15 07.46.26_10964.AVI,TCT06,nothing
2017-08-15 10.19.46_10965.AVI,TCT06,nothing
2017-08-15 13.56.46_10966.AVI,TCT06,nothing
2017-08-16 10.05.34_10967.AVI,TCT06,nothing
2017-08-16 12.05.28_10968.AVI,TCT06,nothing
2017-08-17 05.28.38_10969.AVI,TCT06,nothing
2017-08-17 09.16.00_10970.AVI,TCT06,nothing
2017-06-05 23.12.48_10971.AVI,TCT06,opossum_common
2017-07-14 00.05.02_10972.AVI,TCT06,opossum_common
2017-07-19 20.18.42_10973.AVI,TCT06,opossum_common
2017-07-06 09.33.42_10974.AVI,TCT06,peccary_collared
2017-07-06 09.34.56_10975.AVI,TCT06,peccary_collared
2017-07-10 14.10.22_10976.AVI,TCT06,peccary_collared
2017-07-31 11.09.24_10977.AVI,TCT06,peccary_collared
2017-07-31 11.10.16_10978.AVI,TCT06,peccary_collared
2017-07-31 11.11.44_10979.AVI,TCT06,peccary_collared
2017-08-02 11.13.50_10980.AVI,TCT06,peccary_collared
2017-08-03 10.48.10_10981.AVI,TCT06,peccary_collared
2017-08-03 10.49.58_10982.AVI,TCT06,peccary_collared
2017-08-03 10.51.50_10983.AVI,TCT06,peccary_collared
2017-08-04 21.03.48_10984.AVI,TCT06,peccary_collared
2017-08-04 21.04.50_10985.AVI,TCT06,peccary_collared
2017-08-05 18.18.30_10986.AVI,TCT06,peccary_collared
2017-08-07 20.49.50_10987.AVI,TCT06,peccary_collared
2017-08-07 21.16.26_10988.AVI,TCT06,peccary_collared
2017-08-07 22.06.30_10989.AVI,TCT06,peccary_collared
2017-06-02 09.46.56_11063.AVI,TCT06,people
2017-06-02 09.47.52_11064.AVI,TCT06,people
2017-06-04 09.01.56_11065.AVI,TCT06,people
2017-06-04 11.11.52_11066.AVI,TCT06,people
2017-06-04 11.21.08_11067.AVI,TCT06,people
2017-06-09 13.41.28_11068.AVI,TCT06,people
2017-06-10 16.43.08_11069.AVI,TCT06,people
2017-07-10 10.52.36_11070.AVI,TCT06,people
2017-07-13 20.04.56_11071.AVI,TCT06,people
2017-07-13 20.36.46_11072.AVI,TCT06,people
2017-07-19 21.06.56_11073.AVI,TCT06,people
2017-07-22 16.11.48_11074.AVI,TCT06,people
2017-07-24 19.24.56_11075.AVI,TCT06,people
2017-07-24 21.44.58_11076.AVI,TCT06,people
2017-08-03 16.11.14_11077.AVI,TCT06,people
2017-08-10 11.20.58_11078.AVI,TCT06,people
2017-08-13 10.39.08_11079.AVI,TCT06,people
2017-08-13 20.34.26_11080.AVI,TCT06,people
2017-08-13 20.56.42_11081.AVI,TCT06,people
2017-06-08 16.36.18_11082.AVI,TCT06,puma
2017-06-23 19.19.54_11083.AVI,TCT06,scorpion_bark
2017-07-10 15.59.24_11084.AVI,TCT06,setup
2017-07-10 16.00.14_11085.AVI,TCT06,setup
2017-08-17 11.12.44_11086.AVI,TCT06,setup
2017-07-23 16.00.26_11087.AVI,TCT06,uid
2017-07-31 05.18.40_11088.AVI,TCT06,uid
2017-08-14 01.26.02_11089.AVI,TCT06,uid
2017-06-04 15.41.12_11093.AVI,TCT07,agouti
2017-06-04 17.06.06_11094.AVI,TCT07,agouti
2017-06-05 13.53.36_11095.AVI,TCT07,agouti
2017-06-07 08.11.46_11096.AVI,TCT07,agouti
2017-06-07 12.21.00_11097.AVI,TCT07,agouti
2017-06-08 06.37.22_11098.AVI,TCT07,agouti
2017-06-08 06.38.44_11099.AVI,TCT07,agouti
2017-06-08 06.41.20_11100.AVI,TCT07,agouti
2017-06-08 06.55.50_11101.AVI,TCT07,agouti
2017-06-08 06.56.52_11102.AVI,TCT07,agouti
2017-06-08 09.15.46_11103.AVI,TCT07,agouti
2017-06-08 09.36.50_11104.AVI,TCT07,agouti
2017-06-08 09.39.28_11105.AVI,TCT07,agouti
2017-06-08 10.12.50_11106.AVI,TCT07,agouti
2017-06-08 10.41.14_11107.AVI,TCT07,agouti
2017-06-08 10.43.50_11108.AVI,TCT07,agouti
2017-06-08 11.19.00_11109.AVI,TCT07,agouti
2017-06-08 11.19.46_11110.AVI,TCT07,agouti
2017-06-08 13.25.52_11111.AVI,TCT07,agouti
2017-06-08 17.19.22_11112.AVI,TCT07,agouti
2017-06-08 17.49.56_11113.AVI,TCT07,agouti
2017-06-09 04.54.28_11114.AVI,TCT07,agouti
2017-06-09 04.56.04_11115.AVI,TCT07,agouti
2017-06-09 07.31.22_11116.AVI,TCT07,agouti
2017-06-09 08.09.22_11117.AVI,TCT07,agouti
2017-06-09 08.13.08_11118.AVI,TCT07,agouti
2017-06-09 08.32.30_11119.AVI,TCT07,agouti
2017-06-09 09.21.28_11120.AVI,TCT07,agouti
2017-06-09 09.22.18_11121.AVI,TCT07,agouti
2017-06-09 10.16.30_11122.AVI,TCT07,agouti
2017-06-09 10.27.54_11123.AVI,TCT07,agouti
2017-06-09 12.51.46_11124.AVI,TCT07,agouti
2017-06-09 16.35.36_11125.AVI,TCT07,agouti
2017-06-09 17.32.06_11126.AVI,TCT07,agouti
2017-06-10 04.55.14_11127.AVI,TCT07,agouti
2017-06-10 14.33.48_11128.AVI,TCT07,agouti
2017-06-10 14.40.40_11129.AVI,TCT07,agouti
2017-06-10 17.34.12_11130.AVI,TCT07,agouti
2017-06-10 17.49.30_11131.AVI,TCT07,agouti
2017-06-10 17.51.02_11132.AVI,TCT07,agouti
2017-06-10 17.52.00_11133.AVI,TCT07,agouti
2017-06-11 04.54.34_11134.AVI,TCT07,agouti
2017-06-11 05.50.16_11135.AVI,TCT07,agouti
2017-06-11 05.56.56_11136.AVI,TCT07,agouti
2017-06-11 06.04.52_11137.AVI,TCT07,agouti
2017-06-11 06.05.40_11138.AVI,TCT07,agouti
2017-06-11 13.31.30_11139.AVI,TCT07,agouti
2017-06-11 15.59.38_11140.AVI,TCT07,agouti
2017-06-11 16.46.16_11141.AVI,TCT07,agouti
2017-06-11 16.53.08_11142.AVI,TCT07,agouti
2017-06-11 17.48.40_11143.AVI,TCT07,agouti
2017-06-11 17.50.32_11144.AVI,TCT07,agouti
2017-06-12 05.53.12_11145.AVI,TCT07,agouti
2017-06-12 06.47.38_11146.AVI,TCT07,agouti
2017-06-12 06.48.24_11147.AVI,TCT07,agouti
2017-06-12 13.20.04_11148.AVI,TCT07,agouti
2017-06-13 07.32.12_11149.AVI,TCT07,agouti
2017-06-13 07.33.08_11150.AVI,TCT07,agouti
2017-06-13 09.20.18_11151.AVI,TCT07,agouti
2017-06-13 09.25.34_11152.AVI,TCT07,agouti
2017-06-13 10.25.20_11153.AVI,TCT07,agouti
2017-06-13 11.34.10_11154.AVI,TCT07,agouti
2017-06-13 11.36.16_11155.AVI,TCT07,agouti
2017-06-13 12.21.06_11156.AVI,TCT07,agouti
2017-06-13 12.22.56_11157.AVI,TCT07,agouti
2017-06-13 14.44.28_11158.AVI,TCT07,agouti
2017-06-13 17.16.10_11159.AVI,TCT07,agouti
2017-06-14 04.54.40_11160.AVI,TCT07,agouti
2017-06-14 04.55.44_11161.AVI,TCT07,agouti
2017-06-14 14.33.48_11162.AVI,TCT07,agouti
2017-06-14 14.36.10_11163.AVI,TCT07,agouti
2017-06-14 14.39.26_11164.AVI,TCT07,agouti
2017-06-14 16.37.44_11165.AVI,TCT07,agouti
2017-06-14 16.40.40_11166.AVI,TCT07,agouti
2017-06-14 17.15.56_11167.AVI,TCT07,agouti
2017-06-14 17.18.02_11168.AVI,TCT07,agouti
2017-06-14 17.25.26_11169.AVI,TCT07,agouti
2017-06-14 17.29.46_11170.AVI,TCT07,agouti
2017-06-14 17.51.12_11171.AVI,TCT07,agouti
2017-06-15 15.18.58_11172.AVI,TCT07,agouti
2017-06-15 16.09.44_11173.AVI,TCT07,agouti
2017-06-15 16.11.26_11174.AVI,TCT07,agouti
2017-06-15 17.53.02_11175.AVI,TCT07,agouti
2017-06-15 17.55.02_11176.AVI,TCT07,agouti
2017-06-16 04.58.08_11177.AVI,TCT07,agouti
2017-06-16 14.49.20_11178.AVI,TCT07,agouti
2017-06-17 05.01.20_11179.AVI,TCT07,agouti
2017-06-17 05.04.02_11180.AVI,TCT07,agouti
2017-06-17 07.46.52_11181.AVI,TCT07,agouti
2017-06-17 08.33.22_11182.AVI,TCT07,agouti
2017-06-17 09.29.26_11183.AVI,TCT07,agouti
2017-06-17 12.25.38_11184.AVI,TCT07,agouti
2017-06-17 12.50.36_11185.AVI,TCT07,agouti
2017-06-17 16.19.38_11186.AVI,TCT07,agouti
2017-06-17 16.23.30_11187.AVI,TCT07,agouti
2017-06-17 16.30.28_11188.AVI,TCT07,agouti
2017-06-17 17.11.18_11189.AVI,TCT07,agouti
2017-06-17 17.12.44_11190.AVI,TCT07,agouti
2017-06-18 05.01.44_11191.AVI,TCT07,agouti
2017-06-18 07.11.00_11192.AVI,TCT07,agouti
2017-06-18 07.14.50_11193.AVI,TCT07,agouti
2017-06-18 07.57.18_11194.AVI,TCT07,agouti
